순위,업소명,주소,분류,현지인 검색 수
387,구수옥설렁탕구월점,인천 남동구 인주대로 506-0,한식,1388
387,진복호강화도,인천 강화군 해안남로 488-0,전문음식,1388
389,온누리쭈꾸미부평점,인천 부평구 경인로 749-0,전문음식,1378
390,향원정,인천 계양구 장제로 1362-0,한식,1374
391,변가네옹진냉면,인천 미추홀구 한나루로586번길 92-0,한식,1353
392,마니산짜장[중식],인천 강화군 가능포로 221-0,외국식,1350
393,힐록,인천 부평구 청중로29번길 34-0,전문음식,1345
393,이바돔감자탕인천삼산점,인천 부평구 길주로 659-0,한식,1345
395,소담촌부평삼산점,인천 부평구 길주로 641-0,한식,1344
396,개떼놀이터인천점,인천 계양구 다남로 278-0,카페/찻집,1334
397,들내음,인천 남동구 논고개로 393-0,한식,1313
398,모리,인천 중구 운중로48번길 66-5,외국식,1312
399,노란콩,인천 중구 흰바위로92번길 5-3,한식,1311
400,하이바다,인천 옹진군 영흥북로 374-25,카페/찻집,1308
401,쉐라메르과자점,인천 부평구 안남로222번길 30-0,간이음식,1307
402,정순이네밥상,인천 중구 화랑목로 70-9,한식,1300
403,신선설농탕작전점,인천 계양구 계양대로 63-0,한식,1299
404,경복궁삼계탕삼산점,인천 부평구 평천로 553-0,한식,1297
405,장씨아궁이,인천 부평구 길주남로 127-0,전문음식,1292
406,목현,인천 중구 화랑목로 50-9,카페/찻집,1290
407,1982삼계정본점,인천 부평구 안남로417번길 20-0,한식,1279
407,연경차이나타운본점 [중식],인천 중구 차이나타운로 41-0,외국식,1279
409,마음으로가는고향,인천 남동구 덕골로 151-0,한식,1276
410,청산별곡계양점 [한식],인천 계양구 장제로 768-0,한식,1274
411,동추원불고기,인천 미추홀구 학익소로 67-0,한식,1273
412,보테가마시란점,인천 중구 마시란로 51-32,카페/찻집,1267
413,옛날집,인천 남동구 덕골로 98-29,한식,1263
414,이비가짬뽕인천대공원점 [중식],인천 남동구 수인로 3566-0,외국식,1262
415,청초수물회을왕리점,인천 중구 공항서로 179-0,전문음식,1261
416,박촌갈비,인천 계양구 장제로 1038-0,한식,1259
417,어리버리소머리국밥,인천 계양구 계산새로65번길 13-0,한식,1250
418,카페미음,인천 중구 마시란로 119-0,카페/찻집,1247
419,그린홀리데이,인천 강화군 해안남로 814-0,카페/찻집,1241
420,인하찹쌀순대,인천 미추홀구 수봉로 95-0,한식,1234
421,수피아,인천 계양구 정서진로 1247-0,카페/찻집,1229
422,충남서산집,인천 강화군 중앙로 1198-0,전문음식,1222
422,우사호구포점,인천 남동구 논현로26번길 40-15,한식,1222
424,태화각,인천 남동구 만수로75번길 32-0,외국식,1214
425,명가원설농탕학익점,인천 미추홀구 소성로 194-0,한식,1213
426,닭곰탱이본점,인천 중구 화랑목로 50-10,전문음식,1201
427,남원추어탕,인천 남동구 은봉로419번길 1-0,한식,1194
428,소담촌주안역점,인천 미추홀구 주안로 116-0,전문음식,1184
429,을항,인천 중구 선녀바위로55번길 39-0,전문음식,1182
430,은행골,인천 남동구 성말로13번길 15-0,외국식,1181
431,청수옥,인천 미추홀구 주승로 84-0,한식,1178
431,정밀[한식],인천 부평구 함봉로 25-0,한식,1178
431,온누리장작구이부평점,인천 부평구 동암산로 10-0,전문음식,1178
434,소풀이영종도양평해장국,인천 중구 모랫말로5번길 3-0,한식,1167
435,은행나무집,인천 남동구 만의골로189번길 52-0,한식,1163
436,잉글랜드왕돈까스,인천 중구 우현로90번길 7-0,전문음식,1158
437,망향비빔국수계양점,인천 계양구 경명대로 1102-1,한식,1156
437,경복궁학익점,인천 미추홀구 매소홀로 378-0,한식,1156
439,안스베이커리앨리웨이인천점,인천 미추홀구 숙골로87번길 5-0,간이음식,1155
440,라스커피,인천 남동구 백범로157번길 8-0,카페/찻집,1154
441,농가의식탁,인천 강화군 해안동로 1037-8,한식,1147
442,모모아트,인천 계양구 역골로43번길 33-0,카페/찻집,1145
443,미애네칼국수마시안해변점,인천 중구 마시란로 39-0,한식,1143
444,은수저[한식],인천 부평구 화랑로47번길 24-0,한식,1137
445,브런치빈논현점,인천 남동구 논고개로 101-0,전문음식,1136
445,멍때림,인천 강화군 해안남로 1970-34,카페/찻집,1136
447,수정냉면,인천 남동구 용천로17번길 40-0,한식,1133
447,제주은희네해장국인천구월점,인천 남동구 선수촌공원로23번길 10-16,한식,1133
449,다루지,인천 강화군 마니산로 254-36,카페/찻집,1132
450,연중반점[중식],인천 미추홀구 구월로 6-0,외국식,1122
451,카페얼트,인천 중구 은하수로 1-0,카페/찻집,1120
452,비다,인천 중구 자연대로567번길 14-24,카페/찻집,1115
453,은행나무집,인천 중구 마시란로 9-0,한식,1114
454,양평해장국,인천 남동구 도림북로 52-0,한식,1110
455,명가원설농탕인천점,인천 부평구 백범로 474-0,한식,1109
456,삿뽀로부평점,인천 부평구 길주로 643-0,외국식,1108
457,홍종흔베이커리강화점,인천 강화군 해안남로 392-0,간이음식,1104
458,본토바지락칼국수,인천 옹진군 영흥북로 23-0,한식,1099
459,브런치빈인천삼산점,인천 부평구 길주로 659-0,전문음식,1097
460,안씨안씨한식뷔페,인천 중구 운중로 213-0,한식,1092
461,도레도레강화점,인천 강화군 해안남로1844번길 19-0,카페/찻집,1085
462,대연[중식],인천 미추홀구 주안로 190-0,외국식,1079
463,경복궁불고기계산점,인천 계양구 오조산로 17-0,한식,1077
464,할리스영종덕교점,인천 중구 잠진도길 55-0,카페/찻집,1076
465,나삼보해물가,인천 미추홀구 미추홀대로 661-0,전문음식,1070
466,미애네회칼국수왕산점,인천 중구 용유서로423번길 7-0,한식,1067
467,플로레도커피,인천 옹진군 영흥로 301-0,카페/찻집,1056
468,바른찜갈비,인천 중구 마시란로170번길 53-1,한식,1054
469,초밥코리아운서점,인천 중구 운서2로68번길 21-0,외국식,1045
470,고양이똥4,인천 계양구 다남로85번길 29-0,카페/찻집,1042
471,논머리횟집,인천 중구 영종해안북로847번길 63-1,전문음식,1039
472,그릴드버거,인천 중구 운서로7번길 10-0,간이음식,1036
473,샤브모아월남쌈,인천 부평구 경원대로 1415-0,전문음식,1028
474,돈타래게장정식,인천 부평구 열우물로 59-0,전문음식,1027
475,갤러리더네이처(휴업 중),인천 계양구 아라로 455-0,카페/찻집,1016
476,서문김밥,인천 강화군 강화대로430번길 2-1,간이음식,1011
477,장모족발용현본점,인천 미추홀구 낙섬서로 25-0,전문음식,1010
477,추억의기찻길주안점,인천 미추홀구 주안로 59-0,한식,1010
477,금바위감자탕,인천 계양구 장제로 741-0,한식,1010
480,신송당,인천 강화군 어류정길212번길 7-4,카페/찻집,1007
481,버거히어로,인천 강화군 해안남로 2714-0,간이음식,1006
482,강화섬쌀밥집,인천 강화군 해안남로 17-0,한식,1005
483,배스킨라빈스부평명동점,인천 부평구 시장로 19-0,간이음식,998
484,경인궁,인천 미추홀구 미추홀대로 646-0,한식,997
484,서령,인천 강화군 보리고개로 96-0,한식,997
486,칼국수맛있는집본점,인천 강화군 마니산로 569-1,한식,995
487,덕화원[중식],인천 부평구 원적로315번길 29-1,외국식,993
488,소코아,인천 부평구 주부토로151번길 27-0,전문음식,989
488,매화마름,인천 강화군 길상로25번길 28-0,카페/찻집,989
490,시더스초밥부평점,인천 부평구 대정로 7-0,외국식,973
491,아틀리독,인천 부평구 함봉로36번길 22-44,카페/찻집,972
492,학생분식,인천 강화군 온수길 17-2,한식,965
493,박촌칼국수,인천 계양구 서부간선로 272-0,한식,964
494,청실홍실,인천 미추홀구 미추홀대로 697-0,한식,955
495,백세삼계탕도화점,인천 미추홀구 동산로2번길 10-0,한식,954
495,라라코스트계양점,인천 계양구 장제로 768-0,전문음식,954
497,불티나왕돈까스,인천 미추홀구 수봉로130번길 2-0,전문음식,943
498,호남해장국,인천 계양구 벌말로 541-1,한식,934
499,수라전통육개장강화본점,인천 강화군 강화대로403번길 14-0,한식,917
500,배스킨라빈스인천제물포점,인천 미추홀구 경인로 140-0,간이음식,911
501,짬뽕타운24시삼산점 [중식],인천 부평구 장제로340번길 5-0,외국식,909
502,짬뽕의신화[중식],인천 부평구 부흥로 408-0,외국식,904
503,금강산흑염소전문점,인천 계양구 경명대로 942-0,한식,900
503,양촌리동암점,인천 부평구 백범로 466-0,한식,900
505,강만장,인천 강화군 대룡안길54번길 24-0,카페/찻집,898
506,서해해물칼국수,인천 미추홀구 매소홀로446번길 20-0,한식,897
507,서가앤쿡인하대역점,인천 미추홀구 독배로 311-0,전문음식,892
508,농원숯불왕갈비,인천 미추홀구 미추홀대로697번길 36-0,한식,890
509,토가,인천 강화군 해안남로 1912-0,한식,889
510,영월옹심이칼국수주안점,인천 미추홀구 인주대로 421-0,한식,884
511,먹골촌,인천 강화군 해안남로 1147-0,한식,882
512,드리우니,인천 강화군 마니산로 106-1,카페/찻집,880
513,돈까스빌리지간석역점,인천 미추홀구 주안로 219-0,전문음식,879
514,조은칼국수,인천 미추홀구 미추로19번길 5-0,한식,870
515,면박사가야밀면,인천 부평구 주부토로172번길 28-0,한식,860
516,용인정,인천 미추홀구 경인로305번길 11-0,한식,858
517,화소가,인천 계양구 경명대로957번길 6-0,카페/찻집,855
518,인동잔치국수,인천 계양구 효서로 31-1,간이음식,852
519,해미집,인천 미추홀구 독배로492번길 38-0,한식,851
520,배스킨라빈스주안역북부점,인천 미추홀구 길파로 1-0,간이음식,848
521,금화왕돈까스삼산점,인천 부평구 평천로 400-0,전문음식,837
522,노란대문집,인천 계양구 목상길 95-0,한식,834
522,덮다주안점,인천 미추홀구 주안중로 24-0,한식,834
524,편가네된장,인천 강화군 가능포로89번길 11-0,한식,829
525,숲길따라,인천 강화군 해안남로 309-12,카페/찻집,828
526,카페이림,인천 강화군 길상로210번길 24-0,카페/찻집,818
527,바로족발,인천 계양구 주부토로 545-0,전문음식,814
528,보리밥한상,인천 미추홀구 매소홀로 423-0,한식,804
529,숭의쌈밥,인천 미추홀구 독배로462번길 30-0,한식,802
530,명품떡볶이,인천 미추홀구 인하로 239-0,간이음식,793
531,더소야소부평구청점,인천 부평구 주부토로145번길 47-0,한식,791
532,하야로비,인천 계양구 역골로43번길 15-0,한식,789
533,함흥갈비,인천 계양구 서부간선로 262-0,한식,781
534,보광호1호점,인천 강화군 해안남로619번길 24-0,전문음식,779
535,궁중삼계탕학익본점,인천 미추홀구 학익소로63번길 23-0,한식,775
536,북새통부평점,인천 부평구 갈월서로 6-0,간이음식,771
537,강화도맛집숯불생선구이,인천 강화군 해안동로 14-6,한식,765
538,부부순대국,인천 계양구 까치말로 16-0,한식,753
538,파인트리하우스,인천 계양구 아라로 243-0,카페/찻집,753
538,배터지는집,인천 강화군 해안남로 1279-0,한식,753
541,충남서산집,인천 강화군 중앙로 911-0,한식,752
542,솔향기,인천 강화군 장정양오길 147-0,한식,746
543,황금곱창본점,인천 계양구 아나지로 185-0,전문음식,744
543,타르데마부평점,인천 부평구 평천로255번길 13-0,간이음식,744
545,모담앨리웨이인천점 [한식],인천 미추홀구 숙골로88번길 12-0,한식,743
546,바람의마을,인천 옹진군 선재로 63-0,한식,742
547,더라두,인천 강화군 해안동로 112-12,카페/찻집,740
547,카페109하우스,인천 강화군 해안서로 540-0,카페/찻집,740
549,참숯한우천국문학점,인천 미추홀구 미추홀대로 494-0,한식,739
550,복호두부평점,인천 부평구 세월천로40번길 24-0,간이음식,738
550,카페라르고,인천 강화군 해안남로2845번길 25-0,카페/찻집,738
552,일년내내칼국수맛있는집,인천 강화군 해안남로 1421-0,한식,734
552,해명산두부촌,인천 강화군 삼산남로 400-10,전문음식,734
552,더꽃게부평삼산직영점,인천 부평구 체육관로 14-0,전문음식,734
555,외포리꽃게집,인천 강화군 중앙로 1206-0,한식,733
555,원조성진물텀벙,인천 미추홀구 독배로403번길 10-0,한식,733
557,우트우트,인천 강화군 마니산로 12-0,카페/찻집,729
558,우리동네맛코다리,인천 계양구 계산새로19번길 4-0,한식,725
559,홍익돈까스계양점,인천 계양구 효서로 230-0,전문음식,713
559,경복궁삼계탕부평점,인천 부평구 부평대로 68-1,한식,713
561,전골잘하는곰집,인천 부평구 세월천로 119-7,한식,705
562,밀밭길,인천 계양구 용마루1길 11-0,한식,704
563,길손물텀벙,인천 미추홀구 경인로7번길 4-0,한식,703
564,길손농장,인천 계양구 목상길 61-0,한식,702
565,이차돌인천주안점,인천 미추홀구 인주대로 410-0,한식,701
566,아이즈빌CGV부평10,인천 부평구 마장로 489-0,간이음식,699
567,위드티쳐,인천 계양구 성안길 2-0,카페/찻집,698
568,세종병원장례식장식당,인천 계양구 계양문화로 20-0,한식,689
568,종로왕만두,인천 부평구 마장로 324-0,한식,689
570,서해사랑본점,인천 계양구 새벌로 120-0,한식,686
571,청실홍실부평직영점,인천 부평구 부흥로 264-0,한식,684
572,동해해물탕아구찜,인천 부평구 부평문화로 108-0,한식,681
573,채선당M인천작전역점,인천 계양구 계양대로 58-1,전문음식,679
574,정원식탁,인천 강화군 해안남로 309-0,한식,678
575,봄날의정원한식당,인천 강화군 선원사지로 67-0,한식,677
575,착한낙지인천계양점,인천 계양구 경명대로 984-0,전문음식,677
575,할매닭한마리,인천 부평구 열우물로49번길 19-0,한식,677
578,하이테이블계산본점,인천 계양구 도두리로 14-0,카페/찻집,676
579,원조쌈밥집계양구청점,인천 계양구 계양문화로53번길 12-0,한식,674
580,향나무집,인천 부평구 함봉로36번길 19-6,한식,672
581,흥수갈비,인천 부평구 동암남로8번길 6-0,한식,670
582,참이맛감자탕인천직영점,인천 미추홀구 아암대로 97-0,한식,669
582,나룻터꽃게집,인천 강화군 중앙로 1270-0,전문음식,669
582,해바라기정육식당부개점,인천 부평구 부흥로 383-0,한식,669
585,향이랑,인천 부평구 부흥로 264-0,한식,668
586,배스킨라빈스간석역남부점,인천 미추홀구 주안로 226-0,간이음식,660
587,신교령사골순대국본점,인천 계양구 벌말로 608-0,한식,658
588,다남식당,인천 계양구 역골로 142-0,한식,654
588,온누리장어마을부평본점,인천 부평구 경인로 749-0,전문음식,654
590,황가복[중식],인천 부평구 마장로 245-0,외국식,651
590,대청마루[한식],인천 미추홀구 매소홀로 382-0,한식,651
592,꽃게옥강화직영점,인천 강화군 해안동로 126-18,전문음식,645
593,소플러스송림점,인천 동구 염전로40번길 85-0,한식,639
593,경복궁들깨삼계탕용현점,인천 미추홀구 매소홀로 61-0,한식,639
595,테리토리,인천 미추홀구 경원대로628번길 5-0,전문음식,635
596,식객혼푸드뱅크,인천 미추홀구 경인로 469-0,한식,634
597,인브스키친,인천 부평구 부평대로 39-6,전문음식,633
598,춘하추동,인천 강화군 삼산남로 823-0,한식,629
599,사랑채,인천 부평구 함봉로42번길 65-0,한식,624
600,연수해물나라부평삼산점,인천 부평구 충선로203번길 12-0,한식,623
601,왕짬뽕,인천 계양구 당미1길 28-0,외국식,622
602,조선갈비실록인천점,인천 미추홀구 아암대로 53-0,한식,620
603,도란도란,인천 강화군 고비고개로 248-18,한식,619
604,계양명가부대찌개,인천 계양구 계산새로 85-0,전문음식,617
604,강화섬약쑥한우,인천 강화군 선원사지로 32-0,한식,617
606,2번창고,인천 강화군 강화동로 680-0,카페/찻집,613
607,서울횟집,인천 강화군 해안서로 917-2,전문음식,612
608,이차돌부평역점,인천 부평구 시장로 24-0,한식,609
609,서문통닭삼계탕,인천 미추홀구 미추홀대로 690-0,간이음식,605
610,어다리횟집계산점,인천 계양구 장제로756번길 5-0,전문음식,601
611,화랑농장,인천 부평구 화랑로77번길 36-0,한식,599
612,강화수라정[한식],인천 강화군 중앙로 417-0,한식,598
612,고목정학익동지점,인천 미추홀구 한나루로358번길 7-0,한식,598
614,마레616,인천 강화군 해안동로 96-29,카페/찻집,597
615,랑데자뷰인천부평점,인천 부평구 평천로 16-0,카페/찻집,596
616,바다보다,인천 강화군 해안남로 116-0,카페/찻집,591
617,취선[중식],인천 부평구 굴포로 50-6,외국식,588
617,대관령황태해장국,인천 계양구 벌말로601번길 1-0,한식,588
619,복많네해물칼국수부평계양계산동직영점,인천 계양구 계양문화로53번길 13-0,한식,586
620,언양닭칼국수용현점,인천 미추홀구 독배로403번길 60-0,한식,582
621,패황제,인천 미추홀구 염전로202번길 48-7,전문음식,579
622,다남818카페,인천 계양구 역골로119번길 14-0,카페/찻집,577
623,바그다드카페,인천 강화군 연동로99번길 73-0,카페/찻집,576
624,해촌,인천 계양구 용마루길 8-0,한식,575
625,삼산월드컨벤션센터,인천 부평구 체육관로 60-0,전문음식,571
626,이유가,인천 강화군 시리미로42번길 62-34,한식,566
627,강나루숯불장어,인천 강화군 해안남로 92-6,전문음식,564
628,정이품쭈꾸미용현본점,인천 미추홀구 낙섬서로10번길 3-6,전문음식,563
629,고양이역카페,인천 옹진군 영흥로251번길 25-75,카페/찻집,561
630,카페코세드,인천 옹진군 영흥서로418번길 47-0,카페/찻집,552
631,천주채관[중식],인천 계양구 도두리로 33-0,외국식,551
632,개성손만두강화점,인천 강화군 강화동로 1004-0,한식,544
633,선창집,인천 강화군 해안동로 1199-0,전문음식,541
634,왕자정묵밥,인천 강화군 북문길 55-0,한식,538
635,오봉집계산점,인천 계양구 계양문화로53번길 4-0,한식,535
636,해장국집,인천 동구 동산로87번길 6-0,한식,534
637,슬로우레인,인천 강화군 해안동로341번길 98-3,카페/찻집,533
638,산당,인천 강화군 해안서로 987-0,한식,530
639,산토리니카페,인천 강화군 해안서로 524-0,카페/찻집,521
639,강화도무스비,인천 강화군 해안남로1170번길 10-2,카페/찻집,521
641,24시경희궁,인천 계양구 아나지로 138-0,한식,515
642,아매네,인천 강화군 해안남로 471-0,카페/찻집,513
643,착한낙지인천박촌점,인천 계양구 장제로 983-0,전문음식,512
643,황금코다리강화점,인천 강화군 해안남로 306-0,한식,512
645,김태승한우전문점식당,인천 계양구,한식,510
646,송림기사식당,인천 동구 새천년로 28-0,한식,509
647,보스턴수제버거동막점,인천 강화군 해안남로 1538-1,간이음식,507
648,옛날주막집설렁탕,인천 강화군 해안남로 77-3,한식,503
649,설빙인천계양구청점,인천 계양구 계양문화로 86-0,카페/찻집,498
650,스테이바이,인천 계양구 다남로143번길 11-0,카페/찻집,494
651,짬뽕에미치다[중식],인천 계양구 당미2길 6-0,외국식,493
651,엠씨,인천 강화군 강화대로 701-0,카페/찻집,493
651,벌교꼬막정식1968본점,인천 동구 제물량로 424-0,전문음식,493
654,지중해식당,인천 강화군 삼산남로 438-0,전문음식,472
655,노지식당,인천 강화군 삼산북로 282-0,한식,470
656,초지대교숯불장어구이,인천 강화군 해안남로 13-5,전문음식,467
656,꼬리별베이커리카페&풋스파,인천 강화군 해안남로 138-0,카페/찻집,467
658,로이카페,인천 강화군 강화서로 91-0,카페/찻집,465
659,그린홀리데이키친,인천 강화군 해안남로 816-0,전문음식,457
660,유진면옥,인천 강화군 강화남로 606-1,한식,456
661,창영떡집,인천 동구 우각로 82-0,간이음식,452
662,고려산민물장어구이,인천 강화군 고비고개로 270-0,전문음식,449
663,앤드아워,인천 동구 수문통로 27-0,카페/찻집,448
663,영흥도칼국수,인천 옹진군 영흥북로 195-0,한식,448
665,새벽해장국,인천 강화군 강화대로 320-0,한식,447
666,토담마을[한식],인천 강화군 삼산남로 910-0,한식,439
667,트라몬토,인천 강화군 해안남로 2680-16,카페/찻집,436
668,강화도초지항어민활어회마을,인천 강화군 해안동로 96-18,전문음식,429
669,보광호2호점,인천 강화군 해안남로619번길 21-0,전문음식,427
670,용궁횟집,인천 강화군 해안남로 2805-0,전문음식,420
671,블랙펄커피,인천 강화군 해안동로 40-2,카페/찻집,417
672,하우스하일,인천 강화군 강화남로769번길 79-0,카페/찻집,413
673,미리내바지락칼국수,인천 강화군 전등사로 42-0,한식,412
674,희소식,인천 강화군 중앙로413번길 6-0,카페/찻집,406
675,수문통짬뽕[중식],인천 동구 수문통로 41-0,외국식,363
676,복건성[중식],인천 옹진군 선재로34번길 23-0,외국식,313
677,명가순대,인천 동구 화수로 18-0,한식,303
678,쌍곰다방,인천 옹진군 선재로34번길 64-0,카페/찻집,292
679,통큰칼국수,인천 옹진군 영흥북로 55-3,한식,284
680,하늘가든[한식],인천 옹진군 영흥로251번길 24-0,한식,280
681,사리원냉면,인천 동구 수문통로 62-0,한식,273
682,문화반점[중식],인천 동구 금곡로 29-0,외국식,266
683,황허장[중식],인천 동구 동산로 28-0,외국식,260
684,진천토종순대,인천 동구 동산로 26-0,한식,232
685,사곶냉면,인천 옹진군 사곶로122번길 54-19,한식,221
686,현대물텀벙,인천 동구 샛골로 140-0,한식,219
687,횡성소머리국밥,인천 동구 봉수대로8번길 13-4,한식,208
688,송가해장국,인천 옹진군 영흥북로 25-1,한식,203
689,길마바지락손칼국수육개장,인천 옹진군 영흥북로 199-0,한식,200
690,벽란식당,인천 동구 화도진로 102-4,전문음식,195
691,카페폰테,인천 옹진군 선재로 76-16,전문음식,188
692,삼대인천게장본점,인천 동구 금곡로81번길 22-0,전문음식,169
693,우순임원조할머니쭈꾸미,인천 동구 제물량로 342-0,전문음식,165
694,장성호어부직영횟집,인천 옹진군 영흥로 136-0,전문음식,161
695,장경리바지락손칼국수,인천 옹진군 영흥로 651-0,한식,159
696,동그라미치킨식당,인천 동구 송림로137번길 9-0,간이음식,157
697,레이지커피클럽,인천 동구 석수로 97-0,카페/찻집,149
698,송미옥,인천 동구 화도진로5번길 11-3,전문음식,147
699,십리포황토가든,인천 옹진군 영흥북로 463-0,한식,144
700,만수네회센터,인천 옹진군 영흥로 109-20,전문음식,139
701,카페프린스,인천 옹진군 영흥북로 89-1,카페/찻집,138
702,선재우리밀칼국수,인천 옹진군 선재로 39-0,한식,134
703,갯마을셀프회,인천 동구 송화로42번길 18-0,전문음식,131
704,선재리커피집,인천 옹진군 선재로34번길 79-0,카페/찻집,126
705,일미화평동냉면,인천 동구 화평로 18-0,한식,113
706,다겐닭스송현점,인천 동구 수문통로 45-1,간이음식,112
707,다딤길목,인천 옹진군 선재로 145-0,전문음식,110
708,육봉달333송림점,인천 동구 송림로 122-0,한식,107
709,힘찬장어,인천 동구 새천년로 97-0,전문음식,105
710,영흥곰탕,인천 옹진군 선재로 340-0,한식,102
711,북경손짜장[중식],인천 옹진군 선재로 338-0,외국식,101
712,샛골설렁탕,인천 동구 금곡로82번길 12-0,한식,99
713,원흥가든,인천 옹진군 영흥남로 412-0,한식,94
713,짬뽕타임송림점 [중식],인천 동구 송미로 11-14,외국식,94
713,원조할머니냉면,인천 동구 화평로 24-2,한식,94
716,화수부두회센터대인8호,인천 동구 화수부두로 28-0,전문음식,86
717,회 막썰어 먹자! 장미네,인천 옹진군 영흥북로 37-0,전문음식,82
717,비치카페,인천 옹진군 영흥로251번길 85-53,카페/찻집,82
719,선향회집,인천 옹진군 선재로34번길 107-6,전문음식,80
720,배스킨라빈스인천송림오거리점,인천 동구 송림로 110-0,간이음식,79
721,오빠애돈카츠,인천 옹진군 영흥로144번길 15-0,전문음식,74
722,우진쭈꾸미,인천 동구 만석부두로6번길 6-0,전문음식,73
722,물레방아,인천 동구 화수로 80-1,한식,73
724,엄니밥줘,인천 동구 새천년로 15-0,전문음식,70
725,어부네칼국수,인천 옹진군 영흥북로 203-0,한식,68
726,청초수물회&섭국,인천 옹진군 선재로 148-0,전문음식,67
727,만나뜨락,인천 옹진군 영흥로 255-0,한식,66
728,꿀꿀이만찬,인천 옹진군 선재로 342-0,한식,65
729,메가커피인천송현점,인천 동구 수문통로 54-1,카페/찻집,62
730,뚱이네맛집,인천 옹진군 백령로 241-0,한식,61
731,섬꾸지,인천 옹진군 영흥로251번길 85-5,카페/찻집,59
732,오다가다,인천 옹진군 선재로 336-0,한식,58
733,영흥가든,인천 옹진군 영흥북로35번길 80-0,전문음식,57
734,문성각[중식],인천 동구 송미로 35-0,외국식,56
735,자월보신탕,인천 동구 석수로 23-0,한식,55
736,선재포구,인천 옹진군 선재로317번길 25-0,전문음식,54
737,영흥일번지식당,인천 옹진군 영흥북로 3-0,한식,51
737,용대네국수,인천 동구 수문통로 8-0,한식,51
739,카페포르토,인천 옹진군 영흥로 109-7,카페/찻집,50
739,유스코베이커리,인천 동구 송미로23번길 24-0,간이음식,50
741,미진상회,인천 옹진군 영흥로 109-12,전문음식,49
742,양평해장국,인천 옹진군 영흥로251번길 8-0,한식,48
743,현대원조닭알탕,인천 동구 샛골로 169-0,한식,47
743,이백분,인천 옹진군 영흥로 109-12,전문음식,47
745,태리로제떡볶이&닭강정송림점,인천 동구 송림로82번길 19-0,간이음식,45
745,하라보라,인천 옹진군 시도로 83-0,카페/찻집,45
747,장촌칼국수,인천 옹진군 백령로345번길 15-0,한식,44
748,무한버섯나라송림점,인천 동구 샛골로 173-0,전문음식,43
749,유명조칼국수,인천 옹진군 선재로34번길 45-0,한식,42
750,만복분식,인천 동구 샛골로162번길 16-0,간이음식,41
751,가연식당[한식],인천 동구 어촌로 7-0,한식,40
751,땅스부대찌개송현점,인천 동구 송현로 31-1,전문음식,40
751,신화평양냉면,인천 옹진군 백령로 691-0,한식,40
751,장경리한방통닭,인천 옹진군 영흥로 740-0,간이음식,40
755,수문통 숯불민물장어,인천 동구 수문통로 21-0,전문음식,39
756,BBQ인천송림점,인천 동구 동산로 68-1,간이음식,38
757,아저씨냉면,인천 동구 화도진로91번길 27-0,한식,37
757,나무와샘,인천 동구 석수로 30-0,카페/찻집,37
757,소망식당,인천 옹진군 선재로 98-0,한식,37
760,송림반점[중식],인천 동구 송림로137번길 3-0,외국식,36
761,성난파도,인천 옹진군 영흥남로9번길 179-21,전문음식,35
761,오금화네집밥,인천 옹진군 영흥남로 300-0,한식,35
761,하우스홀드송림점,인천 동구 안송로 3-0,간이음식,35
764,장강[중식],인천 동구 만석부두로 3-0,외국식,34
764,대경민박식당,인천 옹진군 선재로186번길 71-1,한식,34
764,달?,인천 동구 서해대로513번길 8-0,외국식,34
767,영흥손찐빵만두,인천 옹진군 선재로 163-0,간이음식,33
767,밤새먹소동인천역점,인천 동구 화도진로 73-0,한식,33
767,한밭식당,인천 동구 화수로 80-2,한식,33
767,미로돈까스,인천 동구 송미로 11-8,전문음식,33
767,약선당토속감자탕송림점,인천 동구 동산로 80-1,한식,33
767,창석원조닭알탕,인천 동구 샛골로 169-0,한식,33
773,육품달본점,인천 동구 수문통로 29-0,한식,32
774,다다익선숯불돼지갈비송림점,인천 동구 샛골로210번길 9-0,한식,31
775,영흥함바식당,인천 옹진군 영흥남로 338-0,한식,30
775,장경리항아리바베큐보쌈,인천 옹진군 영흥로 712-0,전문음식,30
777,황금갯벌,인천 옹진군 선재로34번길 64-0,전문음식,29
778,깜상네,인천 동구 화도진로5번길 8-0,한식,28
779,다복칼국수,인천 옹진군 선재로34번길 45-0,한식,27
779,0415카페,인천 옹진군 장봉로605번길 150-0,카페/찻집,27
779,중화루[중식],인천 옹진군 백령로 855-0,외국식,27
779,성원바지락손칼국수,인천 옹진군 선재로 139-0,한식,27
779,콩사랑콩깍지,인천 옹진군 백령로316번길 109-7,전문음식,27
779,거성치킨송림점,인천 동구 송향로 8-1,간이음식,27
779,지개골동태탕,인천 옹진군 영흥로 364-0,한식,27
786,유명한집,인천 옹진군 영흥북로 393-0,한식,26
786,원조할머니냉면,인천 동구 화평로 6-0,한식,26
786,바다와만남,인천 옹진군 선재로306번길 27-113,한식,26
789,등촌샤브칼국수,인천 동구 송림로 138-0,전문음식,25
789,청해복물텀벙,인천 동구 수문통로 5-1,한식,25
789,드무리식당,인천 옹진군 선재로 299-0,한식,25
792,핑크클라우드,인천 옹진군 영흥북로 420-12,카페/찻집,24
792,중국성[중식],인천 옹진군 영흥로 494-0,외국식,24
792,로타리기사식당,인천 동구 새천년로 21-0,한식,24
795,아일랜드소야,인천 옹진군 소야로111번길 40-0,카페/찻집,22
