순위,업소명,주소,분류,현지인 검색 수
391,더도이종가집돼지국밥사직점,부산 동래구 아시아드대로 114-0,한식,992
391,D1베이커리카페,부산 기장군 일광로 326-0,카페/찻집,992
393,철마원조추어탕,부산 기장군 개좌로 763-0,한식,990
394,일광정,부산 기장군 일광로 645-0,한식,986
395,만서리이가네막국수,부산 금정구 식물원로 27-0,한식,985
396,코지하우스기장점,부산 기장군 문오성길 35-0,전문음식,983
396,보성녹차,부산 수영구 수영로394번길 29-0,카페/찻집,983
398,누리마을감자탕연산토곡점,부산 연제구 연안로 15-0,한식,982
399,두번째늘해랑,부산 부산진구 양지로5번길 28-0,한식,980
399,기픈골황토마루,부산 기장군 병산1길 74-39,한식,980
401,최뼈다구해장국1호점,부산 사상구 광장로 95-1,한식,978
401,해녀천지할매집,부산 기장군 연화1길 210-0,한식,978
401,베이킹맘큐원성신유통,부산 금정구 공단로 51-0,간이음식,978
404,티원,부산 금정구 범어사로 363-0,카페/찻집,976
405,백세촌24시순대돼지국밥,부산 영도구 해양로65번길 8-0,한식,971
406,정동진해물탕해물찜,부산 부산진구 서면문화로 37-0,한식,970
407,오사카[일식],부산 사하구 낙동대로324번길 2-0,외국식,969
408,몽작,부산 영도구 남항서로 36-0,한식,965
409,할매칼국수,부산 연제구 과정로191번가길 70-0,한식,962
409,함경면옥덕천점,부산 북구 금곡대로 21-0,한식,962
411,식당3선당리점,부산 사하구 제석로 31-0,한식,959
411,샤브마니아부산화명점,부산 북구 화명대로94번길 116-0,전문음식,959
413,경마장돌짜장[중식],부산 강서구 가락대로900번가길 9-0,외국식,958
414,화복반점[중식],부산 영도구 일산봉로39번길 14-0,외국식,955
415,할리스부산백양대로점,부산 사상구 백양대로 621-0,카페/찻집,954
416,푸주옥설렁탕도가니탕,부산 금정구 금정로 248-0,한식,945
416,수복돼지국밥,부산 동래구 반송로 290-0,한식,945
418,시민냉면,부산 부산진구 당감로64번길 16-0,한식,942
418,부산댁명지점,부산 강서구 명지국제6로232번길 6-1,한식,942
420,보배반점명지점 [중식],부산 강서구 명지오션시티10로 140-0,외국식,940
420,금빛노을,부산 강서구 둔치강변길 656-0,카페/찻집,940
422,수백당돼지국밥명지점,부산 강서구 명지국제8로 287-0,한식,939
423,카페신기산업,부산 영도구 와치로51번길 2-0,카페/찻집,938
424,노을365,부산 사하구 하신번영로261번길 10-0,카페/찻집,935
425,오륙도낙지,부산 금정구 수림로20번길 49-0,전문음식,929
425,백소정부산명지점,부산 강서구 명지오션시티7로 33-0,전문음식,929
427,복성반점[중식],부산 사하구 하신중앙로 289-0,외국식,928
428,코모도테이블,부산 동래구 온천천로453번길 23-2,카페/찻집,925
429,희망통닭,부산 동래구 명륜로98번길 94-0,간이음식,921
430,브리타니,부산 강서구 가덕해안로 663-0,카페/찻집,918
430,꿈꾸는요리사국제신도시점,부산 강서구 명지국제8로 230-0,간이음식,918
432,부산조개창고명지점,부산 강서구 명지국제2로28번길 23-0,전문음식,915
433,본가부산사하점,부산 사하구 하신번영로 401-0,한식,914
433,303일상,부산 동래구 차밭골로 36-4,외국식,914
435,해물왕창칼국수,부산 사상구 사상로 316-0,한식,913
435,동보성[중식],부산 동래구 온천천로 193-0,외국식,913
437,소문난원조조방낙지본점,부산 동래구 명륜로94번길 37-0,전문음식,912
438,다대포회초장센터,부산 사하구 다대동로 40-0,전문음식,910
439,필소굿커피,부산 수영구 광안해변로 44-0,카페/찻집,908
440,엘올리브,부산 수영구 좌수영로 129-1,외국식,907
441,77돌곱창,부산 사상구 괘감로 98-0,전문음식,899
442,동해수산,부산 강서구 신호산단1로72번길 7-0,전문음식,895
443,하농숯불갈비2호점,부산 강서구 명지국제12로19번길 1-0,한식,890
444,송도공원,부산 서구 암남공원로 75-0,한식,889
445,대마등,부산 강서구 르노삼성대로 574-0,한식,888
446,초심한우정,부산 금정구 범어천로 11-0,한식,887
447,본전돼지국밥,부산 동구 중앙대로214번길 3-8,한식,886
448,해주냉면,부산 사하구 낙동대로324번길 5-0,한식,883
448,현풍닭칼국수명지점,부산 강서구 명지국제8로 286-0,한식,883
450,팔각도부산명지점,부산 강서구 명지국제6로232번길 13-1,전문음식,882
451,웅천집,부산 북구 금곡대로616번길 7-14,전문음식,880
452,부자떡집,부산 강서구 명지오션시티11로 84-0,간이음식,877
453,원조범일동매떡,부산 부산진구 골드테마길 52-2,간이음식,875
454,조방낙지코다리찜,부산 강서구 명지국제6로318번길 34-1,전문음식,874
455,제주복국,부산 영도구 절영로 481-0,전문음식,873
456,영진돼지국밥,부산 강서구 과학산단로 349-0,한식,872
457,본고갈비[한식],부산 동래구 충렬대로272번길 2-0,한식,870
457,더도이종가집돼지국밥문현점,부산 남구 전포대로 13-5,한식,870
459,옵스남천점,부산 수영구 황령대로489번길 37-0,간이음식,867
460,60년전통할매국밥,부산 동구 중앙대로533번길 4-0,한식,865
461,시골통돼지볶음전문점부산본점,부산 연제구 중앙대로1075번길 9-0,한식,863
462,초함,부산 부산진구 성지로 101-0,한식,862
463,하얀농원,부산 부산진구 백양순환로 39-0,한식,861
464,할매집,부산 금정구 오륜대로 145-107,한식,854
465,셀라스범어사점,부산 금정구 금샘로 538-0,카페/찻집,852
466,착한낙지남구직영점,부산 남구 석포로 139-1,전문음식,849
467,배덕장코다리찜,부산 수영구 연수로 384-0,전문음식,841
468,원조장어구이사직점,부산 동래구 사직로 3-0,전문음식,839
469,칸웨이명지점 [중식],부산 강서구 명지오션시티4로 84-0,외국식,837
470,동경회관,부산 강서구 신호산단1로72번길 17-0,전문음식,836
471,커피스미스광안리점,부산 수영구 광안해변로255번길 5-0,카페/찻집,834
472,팔미초밥,부산 연제구 월드컵대로119번길 8-0,외국식,830
473,정림[한식],부산 동래구 충렬대로237번길 31-3,한식,829
474,채선당플러스연산점,부산 연제구 중앙대로 1125-0,전문음식,828
475,카페그리다,부산 남구 유엔로 219-4,카페/찻집,827
476,동원분식,부산 금정구 금사로51번길 9-0,간이음식,826
477,주왕산삼계탕본점,부산 강서구 신포길39번길 35-0,한식,825
477,행스,부산 강서구 명지국제5로148번길 16-2,전문음식,825
479,반상[한식],부산 수영구 광안해변로 263-0,한식,823
480,돗간,부산 강서구 명지국제12로29번길 4-0,한식,820
481,옛날오막집,부산 서구 구덕로274번길 14-0,전문음식,819
482,가야정본점,부산 부산진구 가야대로 527-0,한식,814
482,오소리순대,부산 연제구 월드컵대로 162-0,한식,814
482,희래등[중식],부산 동래구 중앙대로1367번길 55-0,외국식,814
485,경희궁구서점,부산 금정구 금샘로 441-0,전문음식,810
486,면채움,부산 금정구 금정로231번길 11-0,간이음식,803
487,바릇식당영도점,부산 영도구 해양로247번길 35-0,전문음식,802
488,호박가게,부산 수영구 광남로48번길 21-0,한식,800
488,서울깍두기,부산 연제구 안연로 18-0,한식,800
490,쿠루미,부산 동래구 온천천로 71-1,간이음식,797
491,석화연,부산 수영구 광안해변로 199-0,한식,793
492,맛찬들왕소금구이서면점,부산 부산진구 중앙대로691번가길 24-3,한식,792
492,메종드마레,부산 북구 만덕고개길 85-0,전문음식,792
494,게스후레스토랑,부산 수영구 광안해변로 183-0,전문음식,791
494,알천순대곱창전골전문점알천본점,부산 남구 용소로7번길 88-0,전문음식,791
496,전포카페거리,부산 부산진구 전포대로209번길 26-0,음식점기타,790
496,구름고개,부산 남구 황령산로 260-0,카페/찻집,790
498,이바돔감자탕전포점,부산 부산진구 중앙대로 808-0,한식,786
498,백설대학,부산 영도구 웃서발로 72-0,간이음식,786
500,구자윤과자점연산점,부산 연제구 쌍미천로156번길 1-0,간이음식,783
500,녹우원,부산 금정구 중앙대로1763번길 27-0,한식,783
500,영남식육식당,부산 수영구 황령대로489번길 61-0,한식,783
503,옥미아구찜망미본점,부산 수영구 망미번영로55번길 35-0,한식,781
504,스시미르네용호점,부산 남구 분포로 115-0,외국식,779
505,리에또,부산 사하구 다대낙조2길 85-0,전문음식,778
506,뉴숯불통닭본점,부산 금정구 금강로335번길 55-0,간이음식,777
507,스시투어화명점,부산 북구 용당로16번길 23-0,외국식,771
508,신발원,부산 동구 대영로243번길 62-0,외국식,769
509,느루[한식],부산 금정구 금샘로 478-0,한식,768
510,도랑추어탕,부산 북구 금곡대로324번길 7-0,한식,767
510,영진돼지국밥코스트코센텀점,부산 수영구 구락로 86-0,한식,767
512,무심정[한식],부산 금정구 북문로 23-0,한식,765
513,곰배령가든,부산 북구 중리로 88-7,한식,758
514,하이디라오부산역점,부산 동구 중앙대로 175-0,외국식,755
515,산청칼국수,부산 부산진구 성지로43번길 57-0,한식,752
516,청송집,부산 사하구 하신번영로 432-0,전문음식,751
517,샤브향남산점,부산 금정구 금샘로 533-0,전문음식,749
518,백객도반점[중식],부산 동래구 금정마을로 70-0,외국식,742
519,다금,부산 부산진구 월드컵대로474번길 4-0,한식,740
520,구포촌국수,부산 금정구 금샘로 490-0,한식,739
521,무궁화,부산 수영구 황령산로8번길 5-0,전문음식,737
522,카페바이버,부산 사상구 학감대로191번길 16-0,카페/찻집,734
523,쏘리낫쏘리베이크샵,부산 남구 분포로 66-33,카페/찻집,733
523,진주횟집,부산 남구 백운포로 39-18,전문음식,733
525,육선당,부산 북구 화명대로 17-0,한식,730
526,카페플랜트370,부산 사하구 신산로 94-0,카페/찻집,729
526,한방장어구이사직거제점,부산 연제구 아시아드대로 8-0,전문음식,729
528,화명옥,부산 북구 용당로9번길 3-0,전문음식,726
529,착한낙지화명점,부산 북구 금곡대로 195-0,전문음식,724
529,마피아떡볶이부산북구점,부산 북구 금곡대로 238-0,간이음식,724
531,왔다식당,부산 영도구 하나길 811-0,한식,722
532,석정갈비,부산 동래구 중앙대로1367번길 72-0,한식,716
533,산정,부산 서구 보수대로320번길 55-0,한식,713
534,감포참가자미,부산 동구 범일로102번길 16-20,전문음식,709
535,삼대돼지불고기2호점손녀집,부산 동래구 사직로 11-0,한식,708
536,수림식당본점,부산 금정구 금샘로 7-0,외국식,705
536,겐츠베이커리본점,부산 남구 분포로 111-0,간이음식,705
538,송원일식,부산 수영구 남천동로9번길 41-0,외국식,703
539,영남냉면밀면부산동대신점,부산 서구 보수대로201번길 7-0,한식,701
540,몽뜰,부산 동래구 중앙대로1381번길 33-0,한식,700
541,함경면옥동래본점,부산 동래구 충렬대로 213-0,한식,698
541,삼오정,부산 부산진구 서면로68번길 11-0,한식,698
543,스콜,부산 부산진구 서면문화로 32-0,전문음식,696
544,카페해인,부산 서구 암남로94번길 94-0,카페/찻집,695
545,감나무집,부산 금정구 범어사로 334-0,전문음식,691
546,급행장차이나[중식],부산 부산진구 부전로96번길 40-1,외국식,687
547,산청한방오리불고기,부산 남구 동명로146번길 135-0,전문음식,683
547,원조18번완당발국수,부산 서구 구덕로238번길 6-0,한식,683
547,대길숯불갈비,부산 동래구 금강로 150-0,한식,683
550,신기숲,부산 영도구 와치로 65-0,카페/찻집,680
551,구포설렁탕,부산 북구 백양대로 1182-0,한식,676
552,수빈식당,부산 남구 석포로114번길 18-0,한식,672
553,할리스부산금강식물원점,부산 금정구 금샘로 22-0,카페/찻집,669
554,태백관[중식],부산 동래구 충렬대로285번길 31-0,외국식,668
555,진수밥상,부산 부산진구 백양관문로 111-0,한식,665
556,이바돔감자탕가야점,부산 부산진구 가야대로 597-0,한식,661
556,랜디스도넛광안리점,부산 수영구 수영로510번길 58-0,간이음식,661
558,코지하우스다대포점,부산 사하구 다대로 712-0,전문음식,660
559,취원[중식],부산 연제구 신촌로 38-0,외국식,659
559,백수농원,부산 수영구 수영로680번길 45-0,한식,659
561,더도이종가집돼지국밥신평점,부산 사하구 비봉로 6-0,한식,657
562,고메밀면,부산 동래구 충렬대로 378-1,한식,655
562,로얄펠리스,부산 북구 화명신도시로 130-0,음식점기타,655
564,문화쌈밥,부산 남구 유엔평화로 72-0,한식,653
564,맛나감자탕부산경남지사,부산 북구 금곡대로 121-0,한식,653
566,사상꼬리집,부산 사상구 사상로233번길 34-0,한식,652
566,가야공원입구집,부산 부산진구 가야공원로 86-0,전문음식,652
568,더도이종가집돼지국밥구서점,부산 금정구 금정로 249-0,한식,651
568,커피스미스광안리게스후점,부산 수영구 광안해변로 183-0,카페/찻집,651
570,선미아구찜,부산 사하구 괴정로 25-1,한식,647
571,초필살돼지구이광안직영점,부산 수영구 광남로108번길 9-0,한식,640
571,소인수분해,부산 부산진구 동천로108번길 11-0,전문음식,640
573,종가집돼지국밥학장점,부산 사상구 학감대로 141-0,한식,636
574,바로해장,부산 수영구 광남로94번길 2-0,한식,635
574,꽃마름부산덕천점,부산 북구 낙동대로 1791-0,전문음식,635
576,스완양분식,부산 동구 중앙대로236번길 7-5,전문음식,633
576,송정3대국밥,부산 부산진구 서면로68번길 33-0,한식,633
578,풍년곱창감만동점,부산 남구 우암로 76-3,전문음식,631
579,동해바다,부산 남구 유엔로 208-0,한식,630
580,덕천구룡성[중식],부산 북구 금곡대로 17-0,외국식,629
581,크리스피크림도넛부산연산점,부산 연제구 반송로 32-0,간이음식,627
581,장덕풍천산삼민물장어,부산 수영구 민락수변로 147-0,전문음식,627
581,도레담,부산 부산진구 성지로94번길 133-19,카페/찻집,627
584,북경의자전거[중식],부산 북구 용당로5번길 14-0,외국식,624
585,카페드220볼트,부산 영도구 하나길 807-0,카페/찻집,622
586,뉴러우멘관즈[중식],부산 수영구 수영로388번길 25-4,외국식,620
587,강초밥,부산 동래구 온천천로471번가길 12-2,외국식,619
587,밀양가산돼지국밥,부산 동구 자성로133번길 45-0,한식,619
589,농가의하루,부산 금정구 금샘로 335-0,외국식,617
590,로얄경양식&스테이크광안점,부산 수영구 민락수변로 29-0,전문음식,616
591,톤쇼우,부산 금정구 금강로 247-10,전문음식,615
592,연산낙지해물탕,부산 연제구 과정로 121-0,전문음식,614
593,신라횟집,부산 수영구 민락수변로7번길 16-0,전문음식,613
594,샤브남바완,부산 수영구 민락수변로 29-0,전문음식,611
595,양대감대구탕,부산 동래구 금강로 132-6,한식,610
596,섭자리자연산횟집,부산 남구 분포로 66-30,전문음식,609
597,얼큰이칼국수,부산 영도구 해양로 70-0,한식,608
598,밀양순대돼지국밥,부산 사하구 하신번영로 165-1,한식,606
599,고혼,부산 동래구 반송로 299-0,한식,604
599,명가밀면,부산 북구 금곡대로303번길 70-0,간이음식,604
601,무명일기,부산 영도구 봉래나루로 178-0,카페/찻집,602
602,독도참가자미회,부산 연제구 거제천로154번길 13-0,전문음식,600
603,한다솥,부산 수영구 남천바다로33번길 101-0,한식,596
604,아이리,부산 금정구 북문로 73-0,카페/찻집,592
605,녹산횟집,부산 연제구 월드컵대로99번길 37-0,전문음식,590
606,명품물회동래점,부산 동래구 명륜로 52-0,전문음식,586
606,취밍,부산 북구 금곡대로285번길 16-0,외국식,586
608,희와제과,부산 부산진구 전포대로246번길 6-0,간이음식,585
608,마파람해물찜해물탕시청점,부산 연제구 거제천로 64-0,한식,585
610,진미언양불고기,부산 수영구 남천바다로33번길 7-0,한식,584
611,비스포레,부산 수영구 민락수변로239번길 4-0,외국식,581
611,광안다찌,부산 수영구 광안해변로344번길 17-20,전문음식,581
613,서울왕돈까스,부산 연제구 거제천로 205-0,전문음식,578
614,우리장[한식],부산 북구 중리로 88-14,한식,576
615,올리브장작온천천점,부산 동래구 온천천로471번길 9-0,간이음식,575
616,메츠과자점,부산 남구 수영로266번길 46-0,간이음식,572
617,월강,부산 부산진구 서면로 7-0,외국식,568
618,구기영조방낙지본점,부산 동래구 명장로20번길 60-0,전문음식,566
619,수림식당3호점,부산 북구 화명대로94번길 116-0,외국식,565
620,석대다리집,부산 금정구 공단동로 3-0,한식,563
621,순쌀빵남천점,부산 수영구 광안해변로 122-0,간이음식,562
622,대연밀면,부산 남구 천제등로 55-0,간이음식,561
622,초량밀면,부산 동구 중앙대로 225-0,한식,561
624,알로이삥삥,부산 수영구 광안해변로344번길 17-17,외국식,560
625,양산박,부산 남구 못골로 75-0,한식,558
626,칸다소바[일식],부산 부산진구 동천로 105-0,외국식,554
627,해풍코다리,부산 사하구 다송로84번길 50-0,한식,553
627,샤브향주례개금점,부산 사상구 가야대로 384-0,전문음식,553
629,청진동아구찜,부산 부산진구 서면문화로 40-0,한식,551
629,본참치,부산 중구 해관로 73-0,전문음식,551
631,도리원,부산 사상구 엄궁로 8-0,한식,549
632,농장갈비,부산 수영구 무학로9번길 16-0,한식,548
633,고마대구탕,부산 수영구 광안해변로 127-0,한식,545
634,로산가옥,부산 동래구 온천천로 449-5,한식,544
634,평산옥,부산 동구 초량중로 26-0,한식,544
636,골목집,부산 남구 용호로 203-4,한식,542
636,그라치에,부산 영도구 청학동로 12-0,전문음식,542
638,우성삼계탕,부산 수영구 광서로10번길 68-0,한식,541
638,영진돼지국밥,부산 동래구 미남로132번길 63-0,한식,541
638,해도초밥,부산 동래구 온천장로 89-0,외국식,541
641,개미집광안리본점,부산 수영구 광남로130번길 9-0,한식,539
642,떡공방형제,부산 사상구 낙동대로1420번길 62-0,간이음식,538
643,고관함박,부산 동구 중앙대로349번길 14-0,전문음식,535
643,홍익돈까스부산대연점,부산 남구 용소로8번길 37-0,전문음식,535
645,늘솜,부산 사하구 낙동대로343번길 18-0,전문음식,534
645,맛나감자탕초읍점,부산 부산진구 새싹로 208-0,한식,534
647,한우뭉치부산본점,부산 중구 보수대로 106-0,한식,532
647,만선해물탕,부산 남구 유엔평화로4번길 61-0,한식,532
647,고려해장국,부산 금정구 청룡예전로 34-0,한식,532
650,옵스구서골드점,부산 금정구 금강로 477-0,간이음식,530
651,라벨스하이디엄궁갤러리점,부산 사상구 강변대로532번길 94-0,카페/찻집,528
652,스페이스앤무드,부산 부산진구 새싹로 22-1,카페/찻집,526
653,배스킨라빈스부산안락점,부산 동래구 안연로 72-0,간이음식,525
653,장가계,부산 수영구 장대골로7번길 36-0,외국식,525
653,안경희개미집금정직영점,부산 금정구 금정로 204-0,전문음식,525
653,채선당플러스남산점,부산 금정구 청룡로 59-0,전문음식,525
653,이상한나라의밀가루공장,부산 북구 만덕2로44번길 42-14,카페/찻집,525
658,명가,부산 동래구 충렬대로218번길 22-0,한식,524
659,갓덴스시광안직영점,부산 수영구 광안해변로 175-0,외국식,522
660,이가한우한돈,부산 남구 분포로 66-17,한식,521
661,골든프라자,부산 북구 화명신도시로 129-0,음식점기타,517
662,덕천복집,부산 북구 기찰로 41-2,전문음식,513
663,에테르,부산 영도구 절영로 234-0,카페/찻집,512
664,코다리덕장,부산 부산진구 당감서로 59-0,한식,509
665,이흥용과자점사직점,부산 연제구 아시아드대로 90-0,간이음식,508
666,아델라7,부산 남구 황령대로319번나길 30-0,간이음식,507
666,가야포차선지국밥,부산 부산진구 전포대로 274-0,한식,507
668,더파티목화점,부산 연제구 중앙대로 1125-0,전문음식,506
669,본가개금점,부산 부산진구 가야대로443번길 29-0,한식,505
669,카페젤라떼리아,부산 수영구 광안해변로344번길 17-3,카페/찻집,505
671,부산약콩밀면,부산 남구 동명로145번길 80-0,한식,503
672,이지요사직점,부산 동래구 사직로 66-0,카페/찻집,502
672,샤브20부산화명점,부산 북구 용당로16번길 22-0,전문음식,502
674,채선당M부산당감점,부산 부산진구 백양순환로 39-0,전문음식,498
675,그린하노이화명점,부산 북구 금곡대로199번길 11-0,외국식,496
676,우디,부산 금정구 식물원로 36-5,전문음식,495
676,제주은희네해장국부산수영점,부산 수영구 광안해변로344번길 17-5,한식,495
676,아키야마초밥,부산 연제구 월드컵대로145번길 6-0,외국식,495
679,양산도집직영점,부산 사상구 낙동대로 799-34,전문음식,493
679,우렁각시와꽃길,부산 금정구 중앙대로1929번길 12-0,한식,493
679,금문[중식],부산 동래구 온천장로119번길 57-0,외국식,493
682,홍소,부산 사하구 하신번영로 157-0,전문음식,492
682,행복을짓는수향촌밥상,부산 사하구 다대로 592-0,한식,492
684,맛찬들왕소금구이사상점,부산 사상구 광장로81번길 30-0,한식,490
685,통영졸복,부산 동래구 차밭골로21번길 8-0,전문음식,487
686,이랴이랴남산점,부산 금정구 중앙대로 1975-0,한식,486
686,류센소광안직영점,부산 수영구 남천바다로33번길 27-0,전문음식,486
688,목구멍사상점,부산 사상구 사상로233번길 29-0,한식,485
689,캐빈,부산 수영구 좌수영로101번길 22-0,카페/찻집,482
690,물꽁식당,부산 중구 흑교로59번길 3-0,전문음식,479
690,수제국수부산시청점,부산 연제구 중앙대로1043번길 40-0,한식,479
692,샤브향부산모라점,부산 사상구 백양대로 987-0,전문음식,478
693,고옥,부산 수영구 광남로 6-0,외국식,477
694,모해나키친,부산 동래구 충렬대로446번길 29-0,전문음식,475
694,샤브쌈주머니만덕점,부산 북구 만덕3로33번길 4-9,한식,475
696,차이나반점[중식],부산 남구 용주로 33-0,외국식,473
696,동래별장,부산 동래구 금강로123번길 12-0,전문음식,473
696,대게좋은날,부산 동래구 동래로 65-0,전문음식,473
699,후라이드참잘하는집서면점,부산 부산진구 부전로111번길 15-0,간이음식,471
700,숨카페,부산 북구 만덕고개길 131-0,카페/찻집,470
700,클래식캠퍼,부산 사상구 대동로 224-0,카페/찻집,470
700,페팽과자점,부산 수영구 광서로 1-0,간이음식,470
703,초원복국범일점,부산 부산진구 자유평화로 21-10,전문음식,468
704,명가정,부산 사하구 감천로38번길 25-0,한식,467
704,탁이네반려견카페,부산 부산진구 중앙대로691번길 55-0,카페/찻집,467
706,큐빅스타워,부산 북구 금곡대로285번길 46-0,음식점기타,465
706,오복미역본점,부산 수영구 수영로388번길 41-0,한식,465
708,미정아구찜,부산 남구 유엔로 177-0,한식,464
709,착한낙지사상직영점,부산 사상구 광장로 25-0,전문음식,463
710,강원삼계탕,부산 부산진구 개금온정로 10-0,한식,462
710,봉식당,부산 동래구 온천장로119번길 26-0,한식,462
712,돈돈촌신모라점,부산 사상구 백양대로 887-26,한식,461
713,태종대욜로조개구이,부산 영도구 감지길87번길 21-0,전문음식,459
714,도날드즉석떡볶이,부산 영도구 꿈나무길 267-0,간이음식,458
715,마이페이보릿쿠키,부산 수영구 광남로 103-0,간이음식,457
716,이가네칼국수밀면,부산 사상구 광장로 27-0,한식,456
716,샤브막심광안점,부산 수영구 민락수변로 29-0,전문음식,456
718,등촌동샤브샤브부산본점,부산 연제구 과정로 216-0,전문음식,455
718,밀레니엄횟집,부산 수영구 민락수변로 103-0,전문음식,455
720,팔미분식,부산 부산진구 중앙대로691번길 55-0,간이음식,454
721,와와샤브부산대연점,부산 남구 유엔평화로 32-0,전문음식,452
721,신창국밥,부산 서구 보수대로 53-0,한식,452
723,어반그레이로스터리,부산 부산진구 중앙대로 950-0,카페/찻집,451
723,범일돼지국밥,부산 금정구 무학송로 129-0,한식,451
725,이랴이랴광안점,부산 수영구 광안로 9-0,한식,450
725,이리스뷔페,부산 부산진구 서면로 25-0,전문음식,450
727,카페지수,부산 금정구 산성로 428-0,카페/찻집,448
727,쌍둥이돼지국밥,부산 동래구 아시아드대로145번길 6-0,한식,448
727,경성코페사상점,부산 사상구 백양대로 659-0,카페/찻집,448
730,사계,부산 동래구 미남로 126-0,전문음식,447
730,미미루[중식],부산 동래구 온천장로 91-1,외국식,447
730,삼성밀면,부산 부산진구 월드컵대로449번길 47-0,한식,447
733,하이페리온타워,부산 북구 화명대로 15-0,음식점기타,446
734,가디나,부산 부산진구 당감로 37-12,전문음식,445
735,명품달인김밥본점,부산 금정구 중앙대로 2346-0,간이음식,443
736,재기돼지국밥,부산 영도구 절영로49번길 25-0,한식,442
736,해오름[한식],부산 금정구 체육공원로 680-0,한식,442
738,리오네,부산 수영구 구락로 36-0,전문음식,441
739,본중식,부산 금정구 금샘로 359-0,외국식,438
740,안강식당,부산 남구 용호로159번길 119-0,한식,436
741,키친보리에,부산 사하구 다송로72번길 50-0,간이음식,435
742,산미정본점,부산 남구 수영로219번길 9-0,한식,434
742,공린미방[중식],부산 사상구 백양대로 370-0,외국식,434
744,삼삼횟집본점,부산 수영구 광안해변로278번길 22-0,전문음식,433
745,양지집,부산 금정구 오륜대로 271-0,한식,430
745,메이리[중식],부산 연제구 거제시장로 3-0,외국식,430
747,다인,부산 금정구 땅곡길 45-5,한식,429
747,간판없는집,부산 수영구 수영로680번길 36-0,한식,429
747,룩앳더바리스타광안점,부산 수영구 광안해변로 247-1,카페/찻집,429
750,평양집,부산 북구 금곡대로20번길 21-0,한식,428
750,누리마을감자탕앤등뼈찜,부산 사하구 낙동대로 477-0,한식,428
752,대성관초밥,부산 금정구 금강로 179-0,외국식,426
752,등촌샤브칼국수명륜동점,부산 동래구 동래로79번길 42-0,전문음식,426
752,유일한식탁,부산 남구 용소로13번길 62-0,전문음식,426
755,오복미역,부산 사상구 광장로 62-0,한식,425
755,자봉산장,부산 금정구 북문로 32-0,한식,425
757,큰집뼈다귀해장국,부산 남구 수영로266번길 134-0,한식,422
757,금빛코다리남산점,부산 금정구 남산로 10-0,한식,422
759,산수갑산식당,부산 사하구 낙동대로450번길 8-0,한식,421
760,올타미스터스시하단점,부산 사하구 낙동남로1390번길 10-0,외국식,420
761,육간명가,부산 사하구 하신중앙로 270-0,한식,419
761,호박터숯불촌,부산 영도구 절영로 531-0,한식,419
763,광안리대교밀면,부산 수영구 광남로 239-0,한식,417
763,조새호,부산 수영구 광안해변로 199-0,전문음식,417
763,흥해라흥라멘,부산 사상구 학감대로260번길 7-0,외국식,417
763,666버거개금점,부산 부산진구 복지로8번길 49-0,간이음식,417
767,마산식당,부산 부산진구 자유평화로 19-0,한식,416
767,고집불통,부산 사상구 백양대로 463-0,한식,416
767,카페휘고,부산 부산진구 성지곡로 36-1,카페/찻집,416
770,영도면옥,부산 영도구 해양로 70-0,한식,415
770,울산집,부산 금정구 오륜대로 145-93,한식,415
772,24시장수촌순대돼지국밥,부산 동래구 온천천로 329-0,한식,414
772,호야 스시,부산 연제구 교대로22번길 51-0,외국식,414
774,빈티지38,부산 부산진구 전포대로199번길 38-0,전문음식,413
775,통뼈감자탕사하점,부산 사하구 장림번영로 65-0,한식,411
775,조마루감자탕동래점,부산 동래구 명륜로 130-1,한식,411
775,소소헌한식이야기,부산 부산진구 성지로 42-0,한식,411
775,수백당돼지국밥신모라점,부산 사상구 모라로 86-0,전문음식,411
779,이바구국밥,부산 사상구 가야대로 355-0,한식,410
779,모토커피,부산 수영구 과정로 16-0,카페/찻집,410
781,할리스사상광장점,부산 사상구 광장로 22-0,카페/찻집,408
781,삼오불고기,부산 수영구 수영로610번길 24-2,한식,408
781,영심이왕족발,부산 부산진구 거제대로60번길 47-0,전문음식,408
784,이비가짬뽕부산용당점 [중식],부산 남구 신선로 433-0,외국식,407
784,가가와,부산 부산진구 중앙번영로 6-0,전문음식,407
786,위파티부산본점,부산 부산진구 냉정로 166-1,간이음식,402
787,노티스,부산 중구 대교로 135-0,카페/찻집,400
788,맛나감자탕연제구청점,부산 연제구 양연로 3-0,한식,399
789,길짜장[중식],부산 사하구 장림로 170-0,외국식,397
790,오복미역구서점,부산 금정구 금정로 251-0,한식,396
790,동원장수촌,부산 금정구 금강로 577-0,한식,396
790,홍순덕전포양곱창,부산 수영구 과정로16번길 23-0,전문음식,396
793,하론테라스,부산 수영구 민락수변로 147-0,전문음식,395
794,백화양곱창,부산 중구 자갈치로23번길 6-0,전문음식,394
794,현미해물천국,부산 영도구 절영로36번길 5-0,한식,394
794,골든리지시청점,부산 연제구 신촌로 27-0,전문음식,394
794,교동면옥부산하단점,부산 사하구 낙동남로 1382-0,한식,394
798,용이초밥광안리점,부산 수영구 광남로108번길 11-0,외국식,393
799,서대시장원조족발,부산 서구 대영로 43-2,전문음식,392
799,할리스부산광안리점,부산 수영구 광안해변로 175-0,카페/찻집,392
799,임진각식당,부산 금정구 놀이마당로 24-0,한식,392
802,화명코아활어회센터,부산 북구 금곡대로303번길 80-0,전문음식,391
