순위,업소명,주소,분류,현지인 검색 수
329,소담촌가락시장직영점,서울 송파구 송파대로28길 13-0,한식,2159
330,오장동함흥냉면,서울 중구 마른내로 108-0,한식,2153
331,동흥관[중식],서울 금천구 시흥대로63길 20-0,외국식,2152
332,백제추어탕,서울 강동구 양재대로 1406-0,한식,2138
332,카페노티드서래,서울 서초구 방배로32길 30-9,카페/찻집,2138
334,마드레[한식],서울 강동구 동남로 710-0,한식,2137
335,영일분식,서울 영등포구 도림로141가길 34-1,한식,2128
336,현대본가,서울 용산구 이태원로4길 24-0,한식,2125
337,일미간장게장본점,서울 동대문구 장한로24길 7-0,전문음식,2121
338,뚜스뚜스홈플러스강서점,서울 강서구 화곡로 398-0,카페/찻집,2117
339,평창동의봄,서울 종로구 평창20길 41-0,전문음식,2110
340,몽중헌공덕점 [중식],서울 마포구 마포대로 92-0,외국식,2108
341,등촌샤브칼국수방이본점,서울 송파구 올림픽로30길 10-0,한식,2103
342,갈비명가이상답십리점,서울 동대문구 천호대로 327-0,한식,2102
343,탐라도야지본점,서울 서초구 서초대로50길 82-0,한식,2089
343,경기떡집,서울 마포구 동교로9길 24-0,간이음식,2089
343,대문한정식[한식],서울 도봉구 시루봉로 139-6,한식,2089
346,산들해반포점 [한식],서울 서초구 반포대로 287-0,한식,2081
347,블랑제메종북악,서울 성북구 성북로 156-0,카페/찻집,2080
348,효면옥,서울 은평구 증산로 429-0,한식,2075
349,오근내2닭갈비,서울 용산구 한강대로11길 13-0,전문음식,2073
350,몽중헌반포점 [중식],서울 서초구 서초중앙로 249-0,외국식,2070
351,용마해장국,서울 중랑구 용마공원로5길 20-0,한식,2067
352,스테이지28,서울 강동구 아리수로61길 105-0,전문음식,2062
352,취영루송파점 [중식],서울 송파구 송이로 162-0,외국식,2062
354,송림가[한식],서울 구로구 경인로 398-0,한식,2054
355,차이나린찐[중식],서울 강동구 강동대로 217-0,외국식,2043
356,응순가재골수제비,서울 노원구 동일로242길 100-0,한식,2038
356,할머니추어탕잠실점,서울 송파구 석촌호수로 110-0,한식,2038
358,홍팥집오금점,서울 송파구 성내천로 77-0,카페/찻집,2037
359,프리퍼,서울 서초구 반포대로5길 4-0,카페/찻집,2032
360,우주제빵소,서울 성북구 성북로28길 13-0,간이음식,2029
361,청담초밥문정점,서울 송파구 법원로4길 5-0,외국식,2018
362,각시보쌈,서울 마포구 성지길 25-0,전문음식,2014
363,송도갈비문정역점,서울 송파구 법원로 128-0,한식,2012
363,금바위감자탕,서울 송파구 중대로 120-0,한식,2012
365,프레베리,서울 강서구 마곡동로4길 23-0,간이음식,2010
366,남영돈,서울 용산구 한강대로80길 17-0,한식,2008
367,더퍼스트클래스파티하우스송파문정점,서울 송파구 법원로 127-0,전문음식,2007
368,산들애건강밥상,서울 은평구 대서문길 43-16,한식,2002
369,더숲초소책방,서울 종로구 인왕산로 172-0,카페/찻집,1996
370,명동교자이태원점,서울 용산구 녹사평대로 136-0,한식,1987
370,오장동흥남집본점,서울 중구 마른내로 114-0,한식,1987
372,블루보틀성수카페,서울 성동구 아차산로 7-0,카페/찻집,1986
373,서초면옥서래마을점,서울 서초구 동광로 97-0,한식,1974
374,배나무골양재점,서울 서초구 마방로2길 12-0,전문음식,1973
375,도쿄하나등촌점,서울 강서구 공항대로 367-0,외국식,1968
376,신선설농탕고척점,서울 구로구 경인로 387-0,한식,1967
377,다이닝원상암점,서울 마포구 매봉산로 80-0,전문음식,1958
378,목동분식,서울 강서구 강서로45라길 36-0,간이음식,1956
